LABEL,WORD,CAP,NUM,LOC,PREF,PREP,SUFF
I-STATUS,to,0,0,0,0,1,0
I-STATUS,buy,0,0,0,0,0,0
B-ACQUIRED,HOUSTON,1,0,0,0,0,0
I-ACQUIRED,CHRONICLE,1,0,0,0,0,0
B-ACQBUS,paper,0,0,0,0,0,0
B-DLRAMT,400,0,1,0,0,0,0
I-DLRAMT,MLN,1,0,0,0,0,0
I-DLRAMT,DLRS,1,0,0,0,0,0
B-PURCHASER,Hearst,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Houston,1,0,0,0,0,0
I-SELLER,Endowment,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-ACQUIRED,Cheetham,1,0,0,0,0,0
I-ACQUIRED,Ltd,1,0,0,0,0,1
B-ACQBUS,"salt,",0,0,0,0,0,0
I-ACQBUS,animal,0,0,0,0,0,0
I-ACQBUS,feed,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,seeds,0,0,0,0,0,0
B-DLRAMT,110,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Acmex,1,0,0,0,0,0
I-PURCHASER,Holdings,1,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-STATUS,proposed,0,0,0,0,0,0
B-ACQUIRED,Hillards,1,0,0,0,0,0
I-ACQUIRED,Plc,1,0,0,0,0,0
B-ACQBUS,supermarket,0,0,0,0,0,0
I-ACQBUS,chain,0,0,0,0,0,0
B-PURCHASER,County,1,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-PURCHASER,Tesco,1,0,0,0,0,0
I-PURCHASER,Plc,1,0,0,0,0,0
B-STATUS,purchased,0,0,0,0,0,0
B-ACQUIRED,Heinl's,1,0,0,0,0,0
I-ACQUIRED,Nursery,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQLOC,Miami,1,0,1,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
B-PURCHASER,American,1,0,0,0,0,0
I-PURCHASER,Nursery,1,0,0,0,0,0
I-PURCHASER,Products,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,purchased,0,0,0,0,0,0
B-ACQUIRED,Caesars,1,0,0,0,0,0
I-ACQUIRED,World,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Martin,1,0,0,0,0,0
I-PURCHASER,T.,1,0,0,0,0,0
I-PURCHASER,Sosnoff,1,0,0,0,0,0
B-STATUS,rejected,0,0,0,0,0,0
B-ACQUIRED,Walter-Richter,1,0,0,0,0,0
I-ACQUIRED,Labels,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,woven,0,0,0,0,0,0
I-ACQBUS,labels,0,0,0,0,0,0
B-ACQLOC,"Paterson,",1,0,1,0,0,0
I-ACQLOC,N.J.,1,0,1,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Packaging,1,0,0,0,0,0
I-PURCHASER,Systems,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,acquire,0,0,0,0,0,0
B-ACQUIRED,Cenergy,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Bryson,1,0,0,0,0,0
I-PURCHASER,Oil,1,0,0,0,0,0
I-PURCHASER,and,0,0,0,0,0,0
I-PURCHASER,Gas,1,0,0,0,0,0
I-PURCHASER,plc,0,0,0,0,0,0
B-ACQUIRED,Antibioticos,1,0,0,0,0,0
I-ACQUIRED,SA,1,0,0,0,0,0
B-ACQBUS,pharmaceuticals,0,0,0,0,0,0
B-ACQLOC,Spanish,1,0,1,0,0,0
B-DLRAMT,500,0,1,0,0,0,0
I-DLRAMT,billion,0,0,0,0,0,0
I-DLRAMT,lire,0,0,0,0,0,0
B-PURCHASER,Montedison,1,0,0,0,0,0
I-PURCHASER,Spa,1,0,0,0,0,0
B-STATUS,concluded,0,0,0,0,0,0
I-STATUS,its,0,0,0,0,0,0
I-STATUS,negotiations,0,0,0,0,0,0
B-ACQUIRED,Valley,1,0,0,0,0,0
I-ACQUIRED,Cable,1,0,0,0,0,0
I-ACQUIRED,TV,1,0,0,0,0,0
B-ACQBUS,cable,0,0,0,0,0,0
I-ACQBUS,television,0,0,0,0,0,0
I-ACQBUS,systems,0,0,0,0,0,0
B-ACQLOC,west,0,0,1,0,0,0
I-ACQLOC,San,1,0,1,0,0,0
I-ACQLOC,Fernando,1,0,1,0,0,0
I-ACQLOC,Valley,1,0,1,0,0,0
I-ACQLOC,area,0,0,1,0,0,0
I-ACQLOC,of,0,0,1,0,1,0
I-ACQLOC,Los,1,0,1,0,0,0
I-ACQLOC,Angeles,1,0,1,0,0,0
B-DLRAMT,100,0,1,0,0,0,0
I-DLRAMT,MLN,1,0,0,0,0,0
I-DLRAMT,DLR,1,0,0,0,0,0
B-PURCHASER,Cablevision,1,0,0,0,0,0
I-PURCHASER,Industries,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-SELLER,Hollinger,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-STATUS,entered,0,0,0,0,0,0
I-STATUS,into,0,0,0,0,1,0
I-STATUS,an,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,industrial,0,0,0,0,0,0
I-ACQUIRED,products,0,0,0,0,0,0
I-ACQUIRED,division,0,0,0,0,0,0
B-ACQLOC,Long,1,0,1,0,0,0
I-ACQLOC,"Beach,",1,0,1,0,0,0
I-ACQLOC,California,1,0,1,0,0,0
B-DLRAMT,about,0,0,0,0,1,0
I-DLRAMT,240,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Clayton,1,0,0,0,0,0
I-PURCHASER,and,0,0,0,0,0,0
I-PURCHASER,Dubilier,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Borg-Warner,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,approved,0,0,0,0,0,0
B-ACQUIRED,retail,0,0,0,0,0,0
I-ACQUIRED,store,0,0,0,0,0,0
I-ACQUIRED,division,0,0,0,0,0,0
B-PURCHASER,Handy,1,0,0,0,0,0
I-PURCHASER,Andy,1,0,0,0,0,0
I-PURCHASER,Home,1,0,0,0,0,0
I-PURCHASER,Improvement,1,0,0,0,0,0
I-PURCHASER,Centers,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Forest,1,0,0,0,0,0
I-SELLER,City,1,0,0,0,0,0
I-SELLER,Enterprises,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,Resorts,1,0,0,0,0,0
I-ACQUIRED,INternational,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,PH,1,0,0,0,0,0
I-PURCHASER,Acquisition,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
B-ACQUIRED,Harper,1,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,Row,1,0,0,0,0,0
I-ACQUIRED,Publishers,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Theodore,1,0,0,0,0,0
I-PURCHASER,Cross,1,0,0,0,0,0
B-PURCHASER,Harcourt,1,0,0,0,0,0
I-PURCHASER,Brace,1,0,0,0,0,0
I-PURCHASER,Jovanovich,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,take,0,0,0,0,0,0
I-STATUS,no,0,0,0,0,0,0
I-STATUS,action,0,0,0,0,0,0
B-ACQUIRED,Home,1,0,0,0,0,0
I-ACQUIRED,Savings,1,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,Loan,1,0,0,0,0,0
I-ACQUIRED,Association,1,0,0,0,0,0
B-ACQLOC,"Seattle,",1,0,1,0,0,0
I-ACQLOC,Washington,1,0,1,0,0,0
B-PURCHASER,InterWest,1,0,0,0,0,0
I-PURCHASER,Savings,1,0,0,0,0,0
I-PURCHASER,Bank,1,0,0,0,0,0
B-ACQUIRED,Symbion,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,"Warburg,",1,0,0,0,0,0
I-PURCHASER,Pincus,1,0,0,0,0,0
I-PURCHASER,Capital,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,started,0,0,0,0,0,0
I-STATUS,a,0,0,0,0,0,0
I-STATUS,tender,0,0,0,0,0,0
I-STATUS,offer,0,0,0,0,0,0
B-ACQUIRED,Woolworth,1,0,0,0,0,0
I-ACQUIRED,Holdings,1,0,0,0,0,0
I-ACQUIRED,Plc,1,0,0,0,0,0
B-SELLER,Dixons,1,0,0,0,0,0
I-SELLER,Group,1,0,0,0,0,0
I-SELLER,Plc,1,0,0,0,0,0
B-STATUS,sold,0,0,0,0,0,0
B-ACQUIRED,Peter,1,0,0,0,0,0
I-ACQUIRED,Pan,1,0,0,0,0,0
I-ACQUIRED,Restaurant,1,0,0,0,0,0
B-ACQLOC,"Urbana,",1,0,1,0,0,0
I-ACQLOC,Md,1,0,1,0,0,0
B-DLRAMT,"1,100,000",0,1,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-SELLER,Kapok,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
B-ACQUIRED,Gates,1,0,0,0,0,0
I-ACQUIRED,Learjet,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,AVAQ,1,0,0,0,0,0
I-PURCHASER,International,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-ACQUIRED,Rexnord,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Banner,1,0,0,0,0,0
I-PURCHASER,Industries,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,tendered,0,0,0,0,0,0
B-ACQUIRED,retirement,0,0,0,0,0,0
I-ACQUIRED,living,0,0,0,0,0,0
I-ACQUIRED,centers,0,0,0,0,0,0
B-PURCHASER,Forum,1,0,0,0,0,0
I-PURCHASER,Group,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Beverly,1,0,0,0,0,0
I-SELLER,Enterprises,1,0,0,0,0,0
B-STATUS,terminated,0,0,0,0,0,0
B-ACQUIRED,Southwestern,1,0,0,0,0,0
I-ACQUIRED,Engineering,1,0,0,0,0,0
I-ACQUIRED,Co,1,0,0,0,0,1
B-ACQBUS,heat,0,0,0,0,0,0
I-ACQBUS,transfer,0,0,0,0,0,0
I-ACQBUS,equipment,0,0,0,0,0,0
B-PURCHASER,Senior,1,0,0,0,0,0
I-PURCHASER,Engineering,1,0,0,0,0,0
I-PURCHASER,Group,1,0,0,0,0,0
I-PURCHASER,PLC,1,0,0,0,0,0
B-SELLER,CRONUS,1,0,0,0,0,0
I-SELLER,INDUSTRIES,1,0,0,0,0,0
I-SELLER,INC,1,0,0,0,0,0
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,sell,0,0,0,0,0,0
B-ACQUIRED,DNA,1,0,0,0,0,0
I-ACQUIRED,Medical,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,medical,0,0,0,0,0,0
I-ACQBUS,development,0,0,0,0,0,0
B-PURCHASER,Walter,1,0,0,0,0,0
I-PURCHASER,G.,1,0,0,0,0,0
I-PURCHASER,Mize,1,0,0,0,0,0
B-ACQUIRED,South,1,0,0,0,0,0
I-ACQUIRED,West,1,0,0,0,0,0
I-ACQUIRED,Advocate,1,0,0,0,0,0
B-ACQUIRED,South,1,0,0,0,0,0
I-ACQUIRED,Bend,1,0,0,0,0,0
I-ACQUIRED,Advocate,1,0,0,0,0,0
B-ACQBUS,community,0,0,0,0,0,0
I-ACQBUS,newspapers,0,0,0,0,0,0
B-ACQLOC,"Houston,",1,0,1,0,0,0
I-ACQLOC,Texas,1,0,1,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
I-DLRAMT,sum,0,0,0,0,0,0
B-PURCHASER,Independent,1,0,0,0,0,0
I-PURCHASER,Newspapers,1,0,0,0,0,0
I-PURCHASER,Ltd,1,0,0,0,0,1
B-PURCHASER,Houston,1,0,0,0,0,0
I-PURCHASER,Community,1,0,0,0,0,0
I-PURCHASER,Newspapers,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,The,1,0,0,0,0,0
I-SELLER,Advocate,1,0,0,0,0,0
I-SELLER,Communications,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
I-SELLER,Inc,1,0,0,0,0,1
B-STATUS,bought,0,0,0,0,0,0
B-ACQUIRED,Finlays,1,0,0,0,0,0
B-ACQBUS,"confectionery,",0,0,0,0,0,0
I-ACQBUS,tobacco,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,newsagent,0,0,0,0,0,0
B-DLRAMT,16.9,0,1,0,0,0,0
I-DLRAMT,MLN,1,0,0,0,0,0
I-DLRAMT,STG,1,0,0,0,0,0
B-PURCHASER,Finlays,1,0,0,0,0,0
I-PURCHASER,Plc,1,0,0,0,0,0
B-SELLER,Hanson,1,0,0,0,0,0
I-SELLER,Trust,1,0,0,0,0,0
I-SELLER,Plc,1,0,0,0,0,0
B-STATUS,will,0,0,0,0,0,0
I-STATUS,sell,0,0,0,0,0,0
B-ACQUIRED,Popsicle,1,0,0,0,0,0
I-ACQUIRED,Industries,1,0,0,0,0,0
B-ACQBUS,frozen,0,0,0,0,0,0
I-ACQBUS,novelty,0,0,0,0,0,0
I-ACQBUS,products,0,0,0,0,0,0
B-ACQLOC,Canada,1,0,1,0,0,0
B-DLRAMT,37,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,Canadian,1,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Ambrit,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Sara,1,0,0,0,0,0
I-SELLER,Lee,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
I-SELLER,of,0,0,0,0,1,0
I-SELLER,Canada,1,0,0,0,0,0
I-SELLER,Ltd,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
B-ACQUIRED,Hermetronics,1,0,0,0,0,0
I-ACQUIRED,PLC,1,0,0,0,0,0
B-ACQBUS,hermetic,0,0,0,0,0,0
I-ACQBUS,integrated,0,0,0,0,0,0
I-ACQBUS,circuit,0,0,0,0,0,0
I-ACQBUS,packages,0,0,0,0,0,0
B-DLRAMT,"600,000",0,1,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Adams-Russell,1,0,0,0,0,0
I-PURCHASER,Electronics,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
I-PURCHASER,Inc,1,0,0,0,0,1
B-STATUS,acquired,0,0,0,0,0,0
B-ACQUIRED,Macedon,1,0,0,0,0,0
I-ACQUIRED,Resources,1,0,0,0,0,0
I-ACQUIRED,Ltd,1,0,0,0,0,1
B-SELLER,Canadian,1,0,0,0,0,0
I-SELLER,Foremost,1,0,0,0,0,0
I-SELLER,Ltd,1,0,0,0,0,1
B-STATUS,negotiations,0,0,0,0,0,0
I-STATUS,are,0,0,0,0,0,0
I-STATUS,continuing,0,0,0,0,0,0
B-ACQUIRED,DEVELOPMENT,1,0,0,0,0,0
I-ACQUIRED,CORP,1,0,0,0,0,0
I-ACQUIRED,OF,1,0,0,0,0,0
I-ACQUIRED,AMERICA,1,0,0,0,0,0
B-DLRAMT,90,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Lennar,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,completed,0,0,0,0,0,0
B-ACQUIRED,Kresge,1,0,0,0,0,0
I-ACQUIRED,variety,0,0,0,0,0,0
I-ACQUIRED,stores,0,0,0,0,0,0
B-PURCHASER,F.W.,1,0,0,0,0,0
I-PURCHASER,Woolworth,1,0,0,0,0,0
I-PURCHASER,Co,1,0,0,0,0,1
B-SELLER,K,1,0,0,0,0,0
I-SELLER,Mart,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,ended,0,0,0,0,0,0
B-ACQUIRED,CooperVision,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Siebel,1,0,0,0,0,0
I-PURCHASER,Capital,1,0,0,0,0,0
I-PURCHASER,Management,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-ACQUIRED,Gelco,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,An,1,0,0,0,0,0
I-PURCHASER,investor,0,0,0,0,0,0
I-PURCHASER,group,0,0,0,0,0,0
I-PURCHASER,including,0,0,0,0,0,0
I-PURCHASER,New,1,0,0,0,0,0
I-PURCHASER,York-based,1,0,0,0,0,0
I-PURCHASER,Mutual,1,0,0,0,0,0
I-PURCHASER,Shares,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
I-PURCHASER,and,0,0,0,0,0,0
I-PURCHASER,Mutual,1,0,0,0,0,0
I-PURCHASER,Qualified,1,0,0,0,0,0
I-PURCHASER,Income,1,0,0,0,0,0
I-PURCHASER,Fund,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-ACQUIRED,TEMCO,1,0,0,0,0,0
I-ACQUIRED,SERVICE,1,0,0,0,0,0
I-ACQUIRED,INDUSTRIES,1,0,0,0,0,0
I-ACQUIRED,INC,1,0,0,0,0,0
B-PURCHASER,Herman,1,0,0,0,0,0
I-PURCHASER,J.,1,0,0,0,0,0
I-PURCHASER,Hellman,1,0,0,0,0,0
B-PURCHASER,Harvey,1,0,0,0,0,0
I-PURCHASER,Newwman,1,0,0,0,0,0
B-STATUS,terminated,0,0,0,0,0,0
B-ACQUIRED,Service,1,0,0,0,0,0
I-ACQUIRED,America,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-ACQBUS,foodservice,0,0,0,0,0,0
B-SELLER,Allegheny,1,0,0,0,0,0
I-SELLER,Beverage,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,approached,0,0,0,0,0,0
B-ACQUIRED,Frost,1,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,Sullivan,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Theodore,1,0,0,0,0,0
I-PURCHASER,Cross,1,0,0,0,0,0
B-STATUS,boosted,0,0,0,0,0,0
I-STATUS,its,0,0,0,0,0,0
I-STATUS,stake,0,0,0,0,0,0
B-ACQUIRED,Eastwood,1,0,0,0,0,0
I-ACQUIRED,Hospital,1,0,0,0,0,0
B-ACQBUS,medical,0,0,0,0,0,0
I-ACQBUS,complex,0,0,0,0,0,0
B-ACQLOC,Memphis,1,0,1,0,0,0
B-DLRAMT,50,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
I-DLRAMT,cash,0,0,0,0,0,0
B-PURCHASER,HEALTHVEST,1,0,0,0,0,0
B-SELLER,Healthcare,1,0,0,0,0,0
I-SELLER,International,1,0,0,0,0,0
I-SELLER,Inc,1,0,0,0,0,1
B-ACQUIRED,Goodwood,1,0,0,0,0,0
I-ACQUIRED,Park,1,0,0,0,0,0
I-ACQUIRED,Hotel,1,0,0,0,0,0
I-ACQUIRED,Ltd,1,0,0,0,0,1
B-DLRAMT,82,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Singapore,1,0,0,0,0,0
I-PURCHASER,government,0,0,0,0,0,0
B-ACQUIRED,VEBA,1,0,0,0,0,0
I-ACQUIRED,AG,1,0,0,0,0,0
B-ACQLOC,West,1,0,1,0,0,0
I-ACQLOC,German,1,0,1,0,0,0
B-SELLER,Finance,1,0,0,0,0,0
I-SELLER,Ministry,1,0,0,0,0,0
B-STATUS,still,0,0,0,0,0,0
I-STATUS,expected,0,0,0,0,0,0
B-ACQUIRED,CYCLOPS,1,0,0,0,0,0
I-ACQUIRED,CORP,1,0,0,0,0,0
B-ACQLOC,U.S.,1,0,1,0,0,0
B-PURCHASER,Dixons,1,0,0,0,0,0
I-PURCHASER,Group,1,0,0,0,0,0
I-PURCHASER,Plc,1,0,0,0,0,0
B-ACQUIRED,Progressive,1,0,0,0,0,0
I-ACQUIRED,Savings,1,0,0,0,0,0
I-ACQUIRED,and,0,0,0,0,0,0
I-ACQUIRED,Loan,1,0,0,0,0,0
I-ACQUIRED,Association,1,0,0,0,0,0
B-ACQLOC,Southern,1,0,1,0,0,0
I-ACQLOC,California,1,0,1,0,0,0
B-PURCHASER,Far,1,0,0,0,0,0
I-PURCHASER,West,1,0,0,0,0,0
I-PURCHASER,Financial,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,agreement,0,0,0,0,0,0
I-STATUS,in,0,0,0,0,1,0
I-STATUS,principle,0,0,0,0,0,0
B-ACQUIRED,Grant,1,0,0,0,0,0
I-ACQUIRED,Industries,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Mobex,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-ACQUIRED,KREZMAR,1,0,0,0,0,0
I-ACQUIRED,GOLD,1,0,0,0,0,0
I-ACQUIRED,PROPERTY,1,0,0,0,0,0
B-ACQBUS,gold,0,0,0,0,0,0
B-ACQLOC,"Wawa,",1,0,1,0,0,0
I-ACQLOC,Ontario,1,0,1,0,0,0
B-DLRAMT,nine,0,0,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Canamax,1,0,0,0,0,0
I-PURCHASER,Resources,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Algoma,1,0,0,0,0,0
I-SELLER,Steel,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
I-SELLER,Ltd,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
B-ACQUIRED,Gelco,1,0,0,0,0,0
I-ACQUIRED,Express,1,0,0,0,0,0
I-ACQUIRED,Ltd,1,0,0,0,0,1
B-ACQBUS,courier,0,0,0,0,0,0
B-ACQLOC,Canadian,1,0,1,0,0,0
B-DLRAMT,54,0,1,0,0,0,0
I-DLRAMT,mln,0,0,0,0,0,0
I-DLRAMT,dlrs,0,0,0,0,0,0
B-PURCHASER,Air,1,0,0,0,0,0
I-PURCHASER,Canada,1,0,0,0,0,0
B-SELLER,Gelco,1,0,0,0,0,0
I-SELLER,Corp,1,0,0,0,0,1
B-STATUS,letter,0,0,0,0,0,0
I-STATUS,of,0,0,0,0,1,0
I-STATUS,intent,0,0,0,0,0,0
B-ACQUIRED,Ranco,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-PURCHASER,Siebe,1,0,0,0,0,0
I-PURCHASER,PLC,1,0,0,0,0,0
B-STATUS,approved,0,0,0,0,0,0
B-ACQUIRED,Dashwood,1,0,0,0,0,0
I-ACQUIRED,Industries,1,0,0,0,0,0
I-ACQUIRED,Ltd,1,0,0,0,0,1
B-ACQBUS,wood,0,0,0,0,0,0
I-ACQBUS,window,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,patio,0,0,0,0,0,0
I-ACQBUS,door,0,0,0,0,0,0
I-ACQBUS,manufacturer,0,0,0,0,0,0
B-ACQLOC,Canadian,1,0,1,0,0,0
B-DLRAMT,undisclosed,0,0,0,0,0,0
I-DLRAMT,amount,0,0,0,0,0,0
B-PURCHASER,Trus,1,0,0,0,0,0
I-PURCHASER,Joist,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-ACQUIRED,"Sunrise,",1,0,0,0,0,0
I-ACQUIRED,"Fla.,",1,0,0,0,0,0
I-ACQUIRED,branch,0,0,0,0,0,0
B-DLRAMT,not,0,0,0,0,0,0
I-DLRAMT,disclosed,0,0,0,0,0,0
B-PURCHASER,Fortune,1,0,0,0,0,0
I-PURCHASER,Financial,1,0,0,0,0,0
I-PURCHASER,Group,1,0,0,0,0,0
I-PURCHASER,Inc,1,0,0,0,0,1
B-SELLER,Financial,1,0,0,0,0,0
I-SELLER,Security,1,0,0,0,0,0
I-SELLER,Savings,1,0,0,0,0,0
I-SELLER,and,0,0,0,0,0,0
I-SELLER,Loan,1,0,0,0,0,0
I-SELLER,Association,1,0,0,0,0,0
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,sell,0,0,0,0,0,0
B-ACQUIRED,Fleet,1,0,0,0,0,0
I-ACQUIRED,Financial,1,0,0,0,0,0
I-ACQUIRED,Group,1,0,0,0,0,0
B-PURCHASER,Norstar,1,0,0,0,0,0
I-PURCHASER,Bancorp,1,0,0,0,0,0
B-STATUS,definitive,0,0,0,0,0,0
I-STATUS,agreement,0,0,0,0,0,0
B-ACQUIRED,Norstar,1,0,0,0,0,0
I-ACQUIRED,Bancorp,1,0,0,0,0,0
B-ACQBUS,bank,0,0,0,0,0,0
I-ACQBUS,holding,0,0,0,0,0,0
B-ACQLOC,Albany,1,0,1,0,0,0
I-ACQLOC,N.y.,1,0,1,0,0,0
B-PURCHASER,Fleet,1,0,0,0,0,0
I-PURCHASER,Financial,1,0,0,0,0,0
I-PURCHASER,Group,1,0,0,0,0,0
B-STATUS,agreed,0,0,0,0,0,0
B-ACQUIRED,Trilogy,1,0,0,0,0,0
I-ACQUIRED,Resource,1,0,0,0,0,0
I-ACQUIRED,Corp,1,0,0,0,0,1
B-PURCHASER,Teck,1,0,0,0,0,0
I-PURCHASER,Corp,1,0,0,0,0,1
B-STATUS,agreed,0,0,0,0,0,0
I-STATUS,to,0,0,0,0,1,0
I-STATUS,purchase,0,0,0,0,0,0
B-ACQUIRED,Bard,1,0,0,0,0,0
I-ACQUIRED,International,1,0,0,0,0,0
I-ACQUIRED,Associates,1,0,0,0,0,0
I-ACQUIRED,Inc,1,0,0,0,0,1
B-ACQBUS,tennis,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,squash,0,0,0,0,0,0
I-ACQBUS,racquets,0,0,0,0,0,0
I-ACQBUS,and,0,0,0,0,0,0
I-ACQBUS,accessories,0,0,0,0,0,0
B-PURCHASER,AMOUR,1,0,0,0,0,0
I-PURCHASER,INC,1,0,0,0,0,0
B-STATUS,letter,0,0,0,0,0,0
I-STATUS,of,0,0,0,0,1,0
I-STATUS,intent,0,0,0,0,0,0
